2023 12 13 17 30  0    18000
   0,CM01,   16500, 118.73,  17.21, 118.73,  17.21,   0.00,   0.00
   0,CM01,   16560, 118.89,  17.10, 118.89,  17.10,   0.00,   0.00
   0,CM01,   16620, 119.05,  16.99, 119.05,  16.99,   0.00,   0.00
   0,CM01,   16680, 119.21,  16.87, 119.21,  16.87,   0.00,   0.00
   0,CM01,   16740, 119.37,  16.76, 119.37,  16.76,   0.00,   0.00
   0,CM01,   16800, 119.52,  16.65, 119.52,  16.65,   0.00,   0.00
   0,CM01,   16860, 119.68,  16.53, 119.68,  16.53,   0.00,   0.00
   0,CM01,   16920, 119.84,  16.42, 119.84,  16.42,   0.00,   0.00
   0,CM01,   16980, 119.99,  16.30, 119.99,  16.30,   0.00,   0.00
   0,CM01,   17040, 120.15,  16.19, 120.15,  16.19,   0.00,   0.00
   0,CM01,   17100, 120.30,  16.07, 120.30,  16.07,   0.00,   0.00
   0,CM01,   17160, 120.46,  15.95, 120.46,  15.95,   0.00,   0.00
   0,CM01,   17220, 120.61,  15.84, 120.61,  15.84,   0.00,   0.00
   0,CM01,   17280, 120.77,  15.72, 120.77,  15.72,   0.00,   0.00
   0,CM01,   17340, 120.92,  15.60, 120.92,  15.60,   0.00,   0.00
   0,CM01,   17400, 121.07,  15.48, 121.07,  15.48,   0.00,   0.00
   0,CM01,   17460, 121.23,  15.36, 121.23,  15.36,   0.00,   0.00
   0,CM01,   17520, 121.38,  15.24, 121.38,  15.24,   0.00,   0.00
   0,CM01,   17580, 121.53,  15.12, 121.53,  15.12,   0.00,   0.00
   0,CM01,   17640, 121.68,  15.00, 121.68,  15.00,   0.00,   0.00
   0,CM01,   17700, 121.83,  14.88, 121.83,  14.88,   0.00,   0.00
   0,CM01,   17760, 121.98,  14.76, 121.98,  14.76,   0.00,   0.00
   0,CM01,   17820, 122.13,  14.63, 122.13,  14.63,   0.00,   0.00
   0,CM01,   17880, 122.27,  14.51, 122.27,  14.51,   0.00,   0.00
   0,CM01,   17940, 122.42,  14.39, 122.42,  14.39,   0.00,   0.00
   1,CM02,       0,  65.30,  19.72,  65.30,  19.72,   0.00,   0.00
   1,CM02,      60,  65.47,  19.82,  65.47,  19.82,   0.00,   0.00
   1,CM02,     120,  65.64,  19.91,  65.64,  19.91,   0.00,   0.00
   1,CM02,     180,  65.82,  20.01,  65.82,  20.01,   0.00,   0.00
   1,CM02,     240,  65.99,  20.10,  65.99,  20.10,   0.00,   0.00
   1,CM02,     300,  66.17,  20.20,  66.17,  20.20,   0.00,   0.00
